"","dn0_lo10","dn0_med","dn0_up90","rn0_lo10","rn0_med","rn0_up90","gamman_lo10","gamman_med","gamman_up90","bioassay_mortality"
"80",0.364414915479847,0.419501062675268,0.468584314852113,0.494595522777103,0.519729103492657,0.546061982908726,2.02596162489677,2.46867434695995,3.2390320246666,0.21
"81",0.361776430070967,0.417000398011089,0.467590922957148,0.495103073632113,0.520984719128243,0.547237831000775,2.00887346339633,2.4446443906505,3.21638701094069,0.2
"82",0.359607108094073,0.415441752848397,0.466481857410995,0.495670471097529,0.521765093903316,0.548197642421454,1.99088782444433,2.42550666819075,3.17933851531621,0.19
"83",0.357503832068103,0.413641646784742,0.46498732698098,0.496436182513342,0.522664143420219,0.549122114027485,1.97291329999299,2.40923156846307,3.14811505489668,0.18
"84",0.354621077315282,0.411009606766501,0.463626004410346,0.497134620132273,0.523974252573895,0.550379331956309,1.95682788470511,2.39000368167129,3.11890452319638,0.17
"85",0.351806561721426,0.40835085006531,0.461428585460097,0.498263658567073,0.525292087133743,0.551595427009459,1.94077323375648,2.36778464875283,3.10278103999767,0.16
"86",0.348946679128681,0.405791674081415,0.459407815353922,0.499303352598907,0.526555058633458,0.552819483194427,1.90958390118261,2.34597942940968,3.08163003120494,0.15
"87",0.345764764203332,0.403630193869414,0.457430480217716,0.500321671864907,0.527617396149172,0.55416733847295,1.88377896123557,2.32523579369117,3.05068785751341,0.14
"88",0.341451456836414,0.400445473314316,0.455323161032427,0.501407653286713,0.529175086542288,0.555970045969432,1.86714471848169,2.30083787161275,3.01570724830263,0.13
"89",0.336935662327183,0.396740066636872,0.452887623831354,0.502663270334187,0.530975672220925,0.557826532384356,1.84721736572784,2.27277974179354,2.99330821017673,0.12
"90",0.333070449783043,0.393578110324307,0.45092624478802,0.503674517406757,0.532501736733447,0.559389770853551,1.82417653832274,2.24570056786172,2.96269712251764,0.11
"91",0.329858338326872,0.389751979846956,0.448802424285664,0.504769307735181,0.534334968492082,0.560670296277274,1.80569001601085,2.21402781587768,2.92817137534693,0.1
"92",0.32527086864548,0.385425966484872,0.444891076175189,0.506784074981141,0.536389303500765,0.562469128943137,1.77969561901225,2.18196673186621,2.90865263201802,0.09
"93",0.321025751360245,0.380553487636419,0.442009785522867,0.50826629094561,0.538678761685329,0.564101447577944,1.74972346674491,2.14978967803182,2.88460650241346,0.08
"94",0.315476608636733,0.375472935389176,0.438209076310575,0.510217876027777,0.541037143939518,0.566187008264434,1.71904014849884,2.11014910137699,2.84370516203237,0.07
"95",0.310572518690906,0.370077907871964,0.434326122229613,0.512206336328226,0.543507761646353,0.567983188347048,1.68918625267102,2.06924082801727,2.80242046449641,0.0599999999999999
"96",0.303494665214563,0.363437720554994,0.429553766000863,0.51464116227333,0.546498538719594,0.570495142650156,1.65054779704233,2.02937888028669,2.76074546781844,0.0499999999999999
"97",0.295672669126978,0.356057134843285,0.424220694660281,0.517347962886705,0.549754503914352,0.573156008839914,1.60523770524696,1.98316369675833,2.70047063698672,0.04
"98",0.286905781967856,0.347707116165511,0.41587129193476,0.521550207171903,0.553346380699258,0.575987580921267,1.54478209745567,1.92971181699101,2.64758725177545,0.03
"99",0.273220384540796,0.335681806471908,0.404636590486327,0.527123272168536,0.558336268054625,0.580069587917805,1.49227537749087,1.86055631201033,2.5722917699453,0.02
"100",0.253937154953254,0.317697784056673,0.389195998736184,0.534600105621826,0.565358878401302,0.585062140482101,1.39470354109183,1.74910787743554,2.46854924409225,0.01
"101",0.149221853617334,0.238750424793755,0.3074117214488,0.567631382761936,0.586392409008817,0.593758029311089,1.08149853982586,1.39556170398697,1.99228445266674,0
